Id,Name,Type,TcgDate,OcgDate,Artwork
7198399,Chocolate Magician Girl,Effect Monster,07/21/2016,04/21/2016,https://images.ygoprodeck.com/images/cards_cropped/7198399.jpg
7200041,Metal Shooter,Effect Monster,11/30/2007,08/09/2007,https://images.ygoprodeck.com/images/cards_cropped/7200041.jpg
7206349,Vernusylph in Full Bloom,Spell Card,10/20/2022,07/16/2022,https://images.ygoprodeck.com/images/cards_cropped/7206349.jpg
7236721,Scareclaw Defanging,Spell Card,02/09/2023,10/15/2022,https://images.ygoprodeck.com/images/cards_cropped/7236721.jpg
7241272,Curse of Dragonfire,Effect Monster,04/14/2016,12/19/2015,https://images.ygoprodeck.com/images/cards_cropped/7241272.jpg
7243511,Koalo-Koala,Fusion Monster,01/14/2012,12/19/2009,https://images.ygoprodeck.com/images/cards_cropped/7243511.jpg
7264861,Infernity Beast,Effect Monster,09/01/2009,04/18/2009,https://images.ygoprodeck.com/images/cards_cropped/7264861.jpg
7268133,Performapal Life Swordsman,Effect Monster,08/04/2016,04/09/2016,https://images.ygoprodeck.com/images/cards_cropped/7268133.jpg
7279373,Abyss Actor - Twinkle Little Star,Pendulum Effect Monster,08/06/2020,11/26/2016,https://images.ygoprodeck.com/images/cards_cropped/7279373.jpg
7291576,Secret Six Samurai - Genba,Tuner Monster,11/16/2017,08/11/2017,https://images.ygoprodeck.com/images/cards_cropped/7291576.jpg
7304544,Naturia Pineapple,Effect Monster,08/07/2010,09/17/2011,https://images.ygoprodeck.com/images/cards_cropped/7304544.jpg
7305060,Amorphage Greed,Pendulum Effect Monster,05/05/2016,01/09/2016,https://images.ygoprodeck.com/images/cards_cropped/7305060.jpg
7320132,Nordic Relic Hlidskjalf,Spell Card,02/10/2022,10/16/2021,https://images.ygoprodeck.com/images/cards_cropped/7320132.jpg
7336745,Dinomorphia Intact,Trap Card,05/04/2023,01/14/2023,https://images.ygoprodeck.com/images/cards_cropped/7336745.jpg
7337976,Void Apocalypse,Spell Card,04/30/2020,01/11/2020,https://images.ygoprodeck.com/images/cards_cropped/7337976.jpg
7359741,Mechanicalchaser,Normal Monster,09/01/2002,08/26/1999,https://images.ygoprodeck.com/images/cards_cropped/7359741.jpg
7369217,Metallizing Parasite - Lunatite,Union Effect Monster,12/01/2003,02/20/2003,https://images.ygoprodeck.com/images/cards_cropped/7369217.jpg
7373632,Divine Evolution,Spell Card,06/17/2021,12/01/2020,https://images.ygoprodeck.com/images/cards_cropped/7373632.jpg
7391448,Goyo Guardian,Synchro Monster,08/09/2008,04/19/2008,https://images.ygoprodeck.com/images/cards_cropped/7391448.jpg
7392745,Chewbone,Flip Effect Monster,08/18/2012,05/21/2011,https://images.ygoprodeck.com/images/cards_cropped/7392745.jpg
7392746,Chewbone Jr. Token,Token,01/01/1990,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/7392746.jpg
7394770,Brilliant Fusion,Spell Card,08/06/2015,04/25/2015,https://images.ygoprodeck.com/images/cards_cropped/7394770.jpg
7403341,Cynet Conflict,Trap Card,08/22/2019,06/23/2018,https://images.ygoprodeck.com/images/cards_cropped/7403341.jpg
7405310,Extra Gate,Spell Card,11/10/2011,07/16/2011,https://images.ygoprodeck.com/images/cards_cropped/7405310.jpg
7407724,Erica the Rikka Fairy,Effect Monster,04/03/2020,03/07/2020,https://images.ygoprodeck.com/images/cards_cropped/7407724.jpg
7409792,Dynatherium,Effect Monster,03/28/2014,03/21/2014,https://images.ygoprodeck.com/images/cards_cropped/7409792.jpg
7436169,Trivikarma,Trap Card,02/09/2023,10/15/2022,https://images.ygoprodeck.com/images/cards_cropped/7436169.jpg
7443908,Hayate the Earth Star,Effect Monster,06/28/2018,05/12/2018,https://images.ygoprodeck.com/images/cards_cropped/7443908.jpg
7445307,Dual Assembwurm,Effect Monster,11/02/2017,06/17/2017,https://images.ygoprodeck.com/images/cards_cropped/7445307.jpg
7452945,Noble Arms of Destiny,Spell Card,05/17/2013,05/18/2013,https://images.ygoprodeck.com/images/cards_cropped/7452945.jpg
7459013,"Zure, Knight of Dark World",Normal Monster,11/05/2005,08/11/2005,https://images.ygoprodeck.com/images/cards_cropped/7459013.jpg
7459919,Blackwing - Zonda the Dusk,Effect Monster,10/20/2022,07/16/2022,https://images.ygoprodeck.com/images/cards_cropped/7459919.jpg
7473735,Harmonic Synchro Fusion,Spell Card,01/18/2024,06/10/2023,https://images.ygoprodeck.com/images/cards_cropped/7473735.jpg
7478431,Naturia Sunflower,Effect Monster,09/25/2010,04/14/2009,https://images.ygoprodeck.com/images/cards_cropped/7478431.jpg
7480763,Artifact Dagda,Link Monster,03/19/2020,11/23/2019,https://images.ygoprodeck.com/images/cards_cropped/7480763.jpg
7489323,Milus Radiant,Effect Monster,06/26/2002,11/18/1999,https://images.ygoprodeck.com/images/cards_cropped/7489323.jpg
7496001,Springans Booty,Spell Card,06/03/2021,01/16/2021,https://images.ygoprodeck.com/images/cards_cropped/7496001.jpg
7500772,Eagle Shark,Effect Monster,05/17/2013,02/16/2013,https://images.ygoprodeck.com/images/cards_cropped/7500772.jpg
7512044,Gather Your Mind,Spell Card,10/10/2003,09/19/2002,https://images.ygoprodeck.com/images/cards_cropped/7512044.jpg
7526150,Golgoil,Normal Monster,08/24/2023,07/05/1999,https://images.ygoprodeck.com/images/cards_cropped/7526150.jpg
7540107,Gouki Guts,Effect Monster,03/05/2020,01/11/2020,https://images.ygoprodeck.com/images/cards_cropped/7540107.jpg
7541475,Kabuki Dragon,Effect Monster,04/16/2015,09/19/2015,https://images.ygoprodeck.com/images/cards_cropped/7541475.jpg
7548747,Magistus Theurgy,Spell Card,12/03/2020,09/12/2020,https://images.ygoprodeck.com/images/cards_cropped/7548747.jpg
7562372,Megasonic Eye,Normal Monster,12/20/2002,06/01/1999,https://images.ygoprodeck.com/images/cards_cropped/7562372.jpg
7563579,Performage Plushfire,Pendulum Effect Monster,11/05/2015,07/18/2015,https://images.ygoprodeck.com/images/cards_cropped/7563579.jpg
7565547,Collected Power,Trap Card,03/01/2003,07/21/2001,https://images.ygoprodeck.com/images/cards_cropped/7565547.jpg
7572887,D.D. Warrior Lady,Effect Monster,12/01/2003,11/21/2002,https://images.ygoprodeck.com/images/cards_cropped/7572887.jpg
7573135,Gladiator Beast Augustus,Effect Monster,05/16/2014,02/15/2014,https://images.ygoprodeck.com/images/cards_cropped/7573135.jpg
7574904,Myutant Arsenal,Effect Monster,11/05/2020,09/25/2021,https://images.ygoprodeck.com/images/cards_cropped/7574904.jpg
7576264,Phantom Beast Wild-Horn,Effect Monster,11/16/2006,09/14/2006,https://images.ygoprodeck.com/images/cards_cropped/7576264.jpg
7582066,Psychic Nightmare,Synchro Monster,08/07/2010,09/17/2011,https://images.ygoprodeck.com/images/cards_cropped/7582066.jpg
7593748,Gimmick Puppet Gigantes Doll,XYZ Monster,09/26/2019,06/08/2019,https://images.ygoprodeck.com/images/cards_cropped/7593748.jpg
7602800,Black Feather Whirlwind,Spell Card,10/20/2022,07/16/2022,https://images.ygoprodeck.com/images/cards_cropped/7602800.jpg
7602840,UFOroid,Effect Monster,08/06/2005,05/26/2005,https://images.ygoprodeck.com/images/cards_cropped/7602840.jpg
7608148,Vivid Tail,Trap Card,05/19/2022,01/15/2022,https://images.ygoprodeck.com/images/cards_cropped/7608148.jpg
7610394,Evil Eye Reemergence,Spell Card,04/30/2020,01/11/2020,https://images.ygoprodeck.com/images/cards_cropped/7610394.jpg
7614732,Greater Polymerization,Spell Card,02/04/2021,09/25/2021,https://images.ygoprodeck.com/images/cards_cropped/7614732.jpg
7617062,Ghostrick Museum,Spell Card,01/24/2014,11/16/2013,https://images.ygoprodeck.com/images/cards_cropped/7617062.jpg
7617253,Rainbow Path,Trap Card,01/26/2008,11/23/2007,https://images.ygoprodeck.com/images/cards_cropped/7617253.jpg
7623640,"Ceruli, Guru of Dark World",Effect Monster,10/13/2011,06/18/2011,https://images.ygoprodeck.com/images/cards_cropped/7623640.jpg
7625614,Raregold Armor,Spell Card,10/10/2003,07/18/2002,https://images.ygoprodeck.com/images/cards_cropped/7625614.jpg
7631534,Dual Avatar Feet - Armored Un-Gyo,Fusion Monster,11/05/2020,08/08/2020,https://images.ygoprodeck.com/images/cards_cropped/7631534.jpg
7634581,Orichalcos Shunoros,Effect Monster,06/24/2011,05/21/2009,https://images.ygoprodeck.com/images/cards_cropped/7634581.jpg
7653207,Aqua Jet,Spell Card,08/06/2011,04/16/2011,https://images.ygoprodeck.com/images/cards_cropped/7653207.jpg
7672244,Shien's Spy,Spell Card,08/06/2005,05/26/2005,https://images.ygoprodeck.com/images/cards_cropped/7672244.jpg
7700132,Worm Noble,Flip Effect Monster,05/25/2010,09/22/2008,https://images.ygoprodeck.com/images/cards_cropped/7700132.jpg
7714344,Performapal Uni,Effect Monster,08/18/2016,05/14/2016,https://images.ygoprodeck.com/images/cards_cropped/7714344.jpg
7721912,Noble Knight's Spearholder,Effect Monster,12/02/2021,06/12/2021,https://images.ygoprodeck.com/images/cards_cropped/7721912.jpg
7733560,"Michion, the Timelord",Effect Monster,06/28/2018,05/12/2018,https://images.ygoprodeck.com/images/cards_cropped/7733560.jpg
7736719,Vortex Trooper,Effect Monster,12/12/2007,11/29/2007,https://images.ygoprodeck.com/images/cards_cropped/7736719.jpg
7778726,Hip Hoshiningen,Link Monster,07/26/2018,04/14/2018,https://images.ygoprodeck.com/images/cards_cropped/7778726.jpg
7799906,Performapal Smile Sorcerer,Pendulum Effect Monster,04/03/2019,12/22/2018,https://images.ygoprodeck.com/images/cards_cropped/7799906.jpg
7802006,Magical Plant Mandragola,Flip Effect Monster,10/10/2003,09/19/2002,https://images.ygoprodeck.com/images/cards_cropped/7802006.jpg
7805147,Soldier Dragons,Effect Monster,10/19/2017,07/08/2017,https://images.ygoprodeck.com/images/cards_cropped/7805147.jpg
7805359,Niwatori,Normal Monster,06/26/2002,11/18/1999,https://images.ygoprodeck.com/images/cards_cropped/7805359.jpg
7811875,Gravity Collapse,Trap Card,11/06/2010,07/17/2010,https://images.ygoprodeck.com/images/cards_cropped/7811875.jpg
7817703,Morphtronic Engine,Spell Card,11/01/2008,07/19/2008,https://images.ygoprodeck.com/images/cards_cropped/7817703.jpg
7841112,Majestic Star Dragon,Synchro Monster,11/03/2009,07/18/2009,https://images.ygoprodeck.com/images/cards_cropped/7841112.jpg
7841921,Charging Gaia the Fierce Knight,Effect Monster,11/05/2015,07/18/2015,https://images.ygoprodeck.com/images/cards_cropped/7841921.jpg
7845138,Endless Decay,Effect Monster,12/01/2011,03/21/2011,https://images.ygoprodeck.com/images/cards_cropped/7845138.jpg
7850740,Xyz Slidolphin,Effect Monster,05/02/2019,01/12/2019,https://images.ygoprodeck.com/images/cards_cropped/7850740.jpg
7852510,Loop of Destruction,Trap Card,03/08/2018,09/08/2018,https://images.ygoprodeck.com/images/cards_cropped/7852510.jpg
7852510,Loop of Destruction,Trap Card,03/08/2018,09/08/2018,https://images.ygoprodeck.com/images/cards_cropped/7852510.jpg
7852878,Three Thousand Needles,Effect Monster,08/18/2012,04/14/2012,https://images.ygoprodeck.com/images/cards_cropped/7852878.jpg
7864030,Superheavy Samurai Blowtorch,Effect Monster,08/06/2015,04/25/2015,https://images.ygoprodeck.com/images/cards_cropped/7864030.jpg
7868571,Metalfoes Silverd,Pendulum Normal Monster,08/04/2016,04/09/2016,https://images.ygoprodeck.com/images/cards_cropped/7868571.jpg
7889323,Tri-Brigade Showdown,Spell Card,10/20/2022,07/16/2022,https://images.ygoprodeck.com/images/cards_cropped/7889323.jpg
7892180,Psychic Kappa,Normal Monster,09/16/2002,07/13/2000,https://images.ygoprodeck.com/images/cards_cropped/7892180.jpg
7902349,Left Arm of the Forbidden One,Normal Monster,03/08/2002,08/05/1999,https://images.ygoprodeck.com/images/cards_cropped/7902349.jpg
7903368,Crystal Skull,Effect Monster,11/17/2022,06/11/2022,https://images.ygoprodeck.com/images/cards_cropped/7903368.jpg
7913375,Artillery Catapult Turtle,Effect Monster,08/06/2020,04/18/2020,https://images.ygoprodeck.com/images/cards_cropped/7913375.jpg
7914843,Electromagnetic Bagworm,Flip Effect Monster,11/09/2012,09/06/2001,https://images.ygoprodeck.com/images/cards_cropped/7914843.jpg
7922915,Magician Navigation,Trap Card,08/04/2016,04/09/2016,https://images.ygoprodeck.com/images/cards_cropped/7922915.jpg
7925734,Link Apple,Effect Monster,08/12/2021,05/11/2019,https://images.ygoprodeck.com/images/cards_cropped/7925734.jpg
7930346,Origami Goddess,Effect Monster,10/19/2023,07/22/2023,https://images.ygoprodeck.com/images/cards_cropped/7930346.jpg
7935043,Aegis of the Ocean Dragon Lord,Trap Card,09/01/2009,04/18/2009,https://images.ygoprodeck.com/images/cards_cropped/7935043.jpg
7953868,Blue-Blooded Oni,Effect Monster,08/06/2011,04/16/2011,https://images.ygoprodeck.com/images/cards_cropped/7953868.jpg
7969770,Trancefamiliar,Effect Monster,05/03/2018,01/13/2018,https://images.ygoprodeck.com/images/cards_cropped/7969770.jpg
7984540,Sunavalon Daphne,Link Monster,06/03/2021,12/01/2020,https://images.ygoprodeck.com/images/cards_cropped/7984540.jpg
7986397,Revendread Evolution,Spell Card,05/03/2018,09/08/2018,https://images.ygoprodeck.com/images/cards_cropped/7986397.jpg
7987191,Borreload Riot Dragon,Ritual Effect Monster,11/04/2021,07/17/2021,https://images.ygoprodeck.com/images/cards_cropped/7987191.jpg
8025950,Gadget Box,Spell Card,11/17/2022,06/11/2022,https://images.ygoprodeck.com/images/cards_cropped/8025950.jpg
8034697,Magical Marionette,Effect Monster,10/10/2003,09/19/2002,https://images.ygoprodeck.com/images/cards_cropped/8034697.jpg
8038143,Tachyon Transmigration,Trap Card,04/16/2015,02/15/2014,https://images.ygoprodeck.com/images/cards_cropped/8038143.jpg
8041569,Laval Lakeside Lady,Tuner Monster,05/25/2012,04/01/2011,https://images.ygoprodeck.com/images/cards_cropped/8041569.jpg
8057630,Core Reinforcement,Trap Card,09/01/2009,04/18/2009,https://images.ygoprodeck.com/images/cards_cropped/8057630.jpg
8062132,Vennominaga the Deity of Poisonous Snakes,Effect Monster,08/15/2007,05/12/2007,https://images.ygoprodeck.com/images/cards_cropped/8062132.jpg
8078366,Atlantean Attack Squad,Effect Monster,08/18/2012,04/14/2012,https://images.ygoprodeck.com/images/cards_cropped/8078366.jpg
8080257,Flame Swordsdance,Trap Card,01/18/2024,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/8080257.jpg
8083925,Live☆Twin Home,Spell Card,12/03/2020,09/12/2020,https://images.ygoprodeck.com/images/cards_cropped/8083925.jpg
8085950,Burning Dragon,Effect Monster,10/19/2023,03/20/2023,https://images.ygoprodeck.com/images/cards_cropped/8085950.jpg
8091563,Super Defense Robot Lio,Effect Monster,08/08/2013,04/20/2013,https://images.ygoprodeck.com/images/cards_cropped/8091563.jpg
8102334,Gate Blocker,Effect Monster,04/25/2014,05/17/2014,https://images.ygoprodeck.com/images/cards_cropped/8102334.jpg
8124921,Right Leg of the Forbidden One,Normal Monster,03/08/2002,07/22/1999,https://images.ygoprodeck.com/images/cards_cropped/8124921.jpg
8129306,Primula the Rikka Fairy,Effect Monster,04/03/2020,03/07/2020,https://images.ygoprodeck.com/images/cards_cropped/8129306.jpg
8131171,Sinister Serpent,Effect Monster,04/15/2003,07/13/2000,https://images.ygoprodeck.com/images/cards_cropped/8131171.jpg
8148322,Predaprime Fusion,Spell Card,09/26/2019,06/08/2019,https://images.ygoprodeck.com/images/cards_cropped/8148322.jpg
8152834,Tarai,Effect Monster,10/19/2023,07/22/2023,https://images.ygoprodeck.com/images/cards_cropped/8152834.jpg
8165596,Number 90: Galaxy-Eyes Photon Lord,XYZ Monster,06/28/2018,05/12/2018,https://images.ygoprodeck.com/images/cards_cropped/8165596.jpg
8175346,Poki Draco,Effect Monster,08/06/2011,04/16/2011,https://images.ygoprodeck.com/images/cards_cropped/8175346.jpg
8192327,Phosphorage the Elemental Lord,Effect Monster,05/03/2018,01/13/2018,https://images.ygoprodeck.com/images/cards_cropped/8192327.jpg
8198620,Dragonecro Nethersoul Dragon,Fusion Monster,03/28/2014,03/21/2014,https://images.ygoprodeck.com/images/cards_cropped/8198620.jpg
8198621,Dark Soul Token,Token,11/03/2022,01/01/2022,https://images.ygoprodeck.com/images/cards_cropped/8198621.jpg
8198712,End of the World,Spell Card,02/18/2006,11/17/2005,https://images.ygoprodeck.com/images/cards_cropped/8198712.jpg
8200556,Myutant ST-46,Effect Monster,11/05/2020,09/25/2021,https://images.ygoprodeck.com/images/cards_cropped/8200556.jpg
8201910,Star Boy,Effect Monster,06/26/2002,11/18/1999,https://images.ygoprodeck.com/images/cards_cropped/8201910.jpg
8226374,Gimmick Puppet Humpty Dumpty,Effect Monster,03/28/2014,03/21/2014,https://images.ygoprodeck.com/images/cards_cropped/8226374.jpg
8233522,Ally of Justice Cycle Reader,Tuner Monster,09/25/2010,07/01/2009,https://images.ygoprodeck.com/images/cards_cropped/8233522.jpg
8240199,Sage with Eyes of Blue,Tuner Monster,05/05/2016,01/09/2016,https://images.ygoprodeck.com/images/cards_cropped/8240199.jpg
8243121,Lyrilusc - Phantom Feathers,Trap Card,10/28/2021,05/22/2021,https://images.ygoprodeck.com/images/cards_cropped/8243121.jpg
8251996,Ojama Delta Hurricane!!,Spell Card,03/01/2004,04/24/2003,https://images.ygoprodeck.com/images/cards_cropped/8251996.jpg
8264361,"Dharc the Dark Charmer, Gloomy",Link Monster,02/10/2022,10/16/2021,https://images.ygoprodeck.com/images/cards_cropped/8264361.jpg
8267140,Cosmic Cyclone,Spell Card,08/04/2016,04/09/2016,https://images.ygoprodeck.com/images/cards_cropped/8267140.jpg
8275702,Crystal Promise,Spell Card,05/16/2007,02/15/2007,https://images.ygoprodeck.com/images/cards_cropped/8275702.jpg
8279188,Depth Amulet,Trap Card,09/01/2009,04/18/2009,https://images.ygoprodeck.com/images/cards_cropped/8279188.jpg
8284390,Speedroid Rubberband Plane,Effect Monster,05/04/2017,01/14/2017,https://images.ygoprodeck.com/images/cards_cropped/8284390.jpg
8310162,Malefic Paradox Dragon,Synchro Monster,02/22/2011,02/26/2011,https://images.ygoprodeck.com/images/cards_cropped/8310162.jpg
8316565,Jolt Counter,Trap Card,04/16/2015,02/15/2014,https://images.ygoprodeck.com/images/cards_cropped/8316565.jpg
8316661,Fabled Miztoji,Tuner Monster,09/25/2010,04/14/2009,https://images.ygoprodeck.com/images/cards_cropped/8316661.jpg
8321183,Ritual Beast Return,Spell Card,02/09/2017,10/08/2016,https://images.ygoprodeck.com/images/cards_cropped/8321183.jpg
8323633,Cloak and Dagger,Trap Card,02/28/2007,11/16/2006,https://images.ygoprodeck.com/images/cards_cropped/8323633.jpg
8327462,Skullbird,Fusion Monster,07/15/2016,07/05/1999,https://images.ygoprodeck.com/images/cards_cropped/8327462.jpg
8339504,Xyz Shift,Spell Card,01/24/2014,11/16/2013,https://images.ygoprodeck.com/images/cards_cropped/8339504.jpg
8372133,Red Familiar,Effect Monster,04/30/2020,01/11/2020,https://images.ygoprodeck.com/images/cards_cropped/8372133.jpg
8384771,Performapal Gumgumouton,Pendulum Effect Monster,08/04/2016,04/09/2016,https://images.ygoprodeck.com/images/cards_cropped/8384771.jpg
8387138,Number 27: Dreadnought Dreadnoid,XYZ Monster,06/28/2018,05/12/2018,https://images.ygoprodeck.com/images/cards_cropped/8387138.jpg
8396952,Arcana Force I - The Magician,Effect Monster,05/03/2008,02/23/2008,https://images.ygoprodeck.com/images/cards_cropped/8396952.jpg
8400623,Evil Dragon Ananta,Effect Monster,07/31/2008,12/22/2007,https://images.ygoprodeck.com/images/cards_cropped/8400623.jpg
8414337,Dust Storm of Gusto,Trap Card,09/28/2012,10/04/2011,https://images.ygoprodeck.com/images/cards_cropped/8414337.jpg
